node,role,manufacturer,site,status,degree_centrality,betweenness_centrality,closeness_centrality,clustering_coefficient,avg_neighbor_degree,connected_to_endpoint,connected_to_access,connected_to_dist,connected_to_core,human_reviewed,is_confirmed_rogue
HOST-167,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-168,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-169,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-170,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-171,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-172,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-173,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-174,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-175,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-176,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-177,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-178,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-179,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-180,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-181,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-182,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-183,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-184,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-185,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-186,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-187,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-188,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-189,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-190,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-191,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-192,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-193,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-194,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-195,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-196,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-197,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-198,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-199,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-200,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-201,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-202,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-203,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-204,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-205,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-206,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-207,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-208,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-209,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-210,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-211,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-212,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-213,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-214,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-215,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-216,Endpoint,Generic Manufacturer,Viettel Lab Site 1,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-217,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-218,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-219,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-220,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-221,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-222,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-223,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-224,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-225,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-226,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-227,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-228,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-229,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-230,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-231,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-232,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-233,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-234,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-235,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-236,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-237,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-238,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-239,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-240,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-241,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-242,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-243,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-244,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-245,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-246,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-247,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-248,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-249,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-250,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-251,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-252,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-253,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-254,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-255,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-256,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-257,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-258,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-259,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-260,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-261,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-262,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-263,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-264,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-265,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-266,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-267,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-268,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-269,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-270,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-271,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-272,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-273,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-274,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-275,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-276,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-277,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-278,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-279,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-280,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-281,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-282,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-283,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-284,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-285,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-286,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-287,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-288,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-289,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-290,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-291,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-292,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-293,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-294,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-295,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-296,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-297,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-298,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-299,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-300,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-301,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-302,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-303,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-304,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-305,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-306,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-307,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-308,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-309,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-310,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-311,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-312,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-313,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-314,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-315,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-316,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-317,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-318,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-319,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-320,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-321,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-322,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-323,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-324,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-325,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-326,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-327,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-328,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-329,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-330,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-331,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-332,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
HOST-333,Endpoint,Generic Manufacturer,Viettel Lab Site 2,active,0.000966183574879227,0.0,0.04590509884244174,0.0,0.006763285024154589,0,1,0,0,False,False
